YEAR,STATE,EVENT_TYPE,TOTAL_INJURIES,TOTAL_DEATHS,TOTAL_DAMAGE,Per_Capita_Emissions,NASA_Global_Temp_Anomaly_C,BEGIN_LAT,BEGIN_LON
2010,MINNESOTA,Flood,0.0,0.0,28400000.0,21.099653,0.73,43.8751,-93.3247
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.941,-93.949
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.574,-93.468
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.941,-94.422
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.88,-93.323
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.177,-93.525
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.237,-95.646
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.88,-94.258
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,43.278,-94.894
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.218,-95.077
2010,IOWA,Flash Flood,0.0,0.0,25000000.0,21.099653,0.73,42.5,-91.5
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.88,-93.786
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.227,-94.142
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.524,-95.135
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.671,-94.422
2010,IOWA,Flood,0.0,0.0,15000000.0,21.099653,0.73,42.3037,-91.2167
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.941,-92.533
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.186,-94.46
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.186,-92.619
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,43.278,-93.468
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.574,-92.995
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.514,-94.672
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.931,-92.995
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.574,-94.884
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.177,-93.998
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.871,-94.73
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.533,-93.776
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,40.926,-93.545
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.89,-95.068
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.661,-92.523
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.177,-94.904
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.89,-92.735
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.584,-95.376
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.941,-93.468
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.227,-94.605
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.584,-93.94
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,43.278,-93.949
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.524,-94.219
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.514,-92.822
2010,ARKANSAS,Flash Flood,24.0,20.0,9000000.0,21.099653,0.73,34.4328,-93.9348
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.533,-93.304
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.218,-93.207
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,41.177,-93.072
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.95,-94.894
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.227,-93.699
2010,IOWA,Flood,0.0,0.0,20000000.0,21.099653,0.73,42.295,-92.745
2010,OKLAHOMA,Flash Flood,136.0,0.0,5500000.0,21.099653,0.73,35.47,-97.51
2010,NEW JERSEY,Flood,0.0,0.0,45500000.0,21.099653,0.73,41.0711,-74.0899
2010,IOWA,Flood,0.0,0.0,26000000.0,21.099653,0.73,42.6,-91.7
2008,NEW HAMPSHIRE,Ice Storm,0.0,0.0,15000000.0,22.521658,0.54,,
2008,OHIO,Hail,0.0,0.0,30000000.0,22.521658,0.54,40.7811,-81.3771
2008,IOWA,Tornado,50.0,9.0,75075000.0,22.521658,0.54,42.556,-92.8616
2008,IOWA,Tornado,20.0,0.0,25155000.0,22.521658,0.54,42.5664,-92.5547
2008,CALIFORNIA,Wildfire,0.0,0.0,25000000.0,22.521658,0.54,34.4421,-122.88333
2008,FLORIDA,Tropical Storm,0.0,0.0,13500000.0,22.521658,0.54,28.9588,-81.5871
2008,MISSISSIPPI,Flash Flood,0.0,0.0,30000000.0,22.521658,0.54,33.4,-91.0712
2008,LOUISIANA,Flash Flood,0.0,0.0,41000000.0,22.521658,0.54,32.314,-91.7674
2008,LOUISIANA,Flash Flood,0.0,0.0,36000000.0,22.521658,0.54,32.25,-91.2
2008,LOUISIANA,Flash Flood,0.0,0.0,38000000.0,22.521658,0.54,32.78,-91.9
2008,LOUISIANA,Flash Flood,0.0,0.0,34300000.0,22.521658,0.54,32.6,-91.48
2008,LOUISIANA,Flash Flood,0.0,0.0,37500000.0,22.521658,0.54,32.6129,-91.4049
2008,LOUISIANA,Flash Flood,0.0,0.0,63000000.0,22.521658,0.54,32.1467,-91.8471
2008,LOUISIANA,Flash Flood,0.0,0.0,44000000.0,22.521658,0.54,32.18,-91.23
2008,LOUISIANA,Flash Flood,0.0,0.0,55000000.0,22.521658,0.54,31.63,-91.56
2008,OKLAHOMA,Hail,0.0,0.0,40000000.0,22.521658,0.54,35.2609,-97.4901
2008,OREGON,Winter Storm,0.0,1.0,20600000.0,22.521658,0.54,45.45,-123.85
2008,MASSACHUSETTS,Ice Storm,0.0,0.0,20000000.0,22.521658,0.54,42.1,-72.75
2008,TEXAS,Tornado,0.0,0.0,25000000.0,22.521658,0.54,32.4663,-97.2438
2008,TEXAS,Hurricane (Typhoon),0.0,8.0,1000000000.0,22.521658,0.54,33.58333,-101.85
2008,TEXAS,Storm Surge/Tide,0.0,12.0,4000000000.0,22.521658,0.54,33.58333,-101.85
2008,GEORGIA,Tornado,5.0,1.0,46000000.0,22.521658,0.54,34.1465,-84.5173
2008,IOWA,Thunderstorm Wind,1.0,2.0,13200000.0,22.521658,0.54,41.24,-95.86
2008,IOWA,Flood,0.0,0.0,230000000.0,22.521658,0.54,41.802,-91.8553
2008,IOWA,Flood,0.0,0.0,750000000.0,22.521658,0.54,42.1619,-91.8279
2008,IOWA,Flood,0.0,0.0,19000000.0,22.521658,0.54,41.4108,-91.501
2008,CALIFORNIA,Wildfire,14.0,0.0,150000000.0,22.521658,0.54,34.4421,-122.88333
2008,ARKANSAS,Flash Flood,0.0,0.0,20000000.0,22.521658,0.54,33.3524,-91.8539
2008,ARKANSAS,Flash Flood,0.0,0.0,16000000.0,22.521658,0.54,33.3605,-91.1989
2008,FLORIDA,Flash Flood,0.0,0.0,70000000.0,22.521658,0.54,28.1882,-80.7193
2008,FLORIDA,Flash Flood,0.0,0.0,13000000.0,22.521658,0.54,28.9805,-80.8539
2008,FLORIDA,Frost/Freeze,0.0,0.0,15000000.0,22.521658,0.54,28.9588,-81.5871
2008,WISCONSIN,Tornado,15.0,0.0,13710000.0,22.521658,0.54,42.5634,-88.3053
2008,TENNESSEE,Tornado,51.0,0.0,100000000.0,22.521658,0.54,35.6772,-88.8646
2008,MISSISSIPPI,Tornado,0.0,0.0,28400000.0,22.521658,0.54,34.9754,-90.0086
2008,ARKANSAS,Tornado,35.0,1.0,15750000.0,22.521658,0.54,36.2667,-92.5154
2008,TENNESSEE,Tornado,5.0,3.0,17600000.0,22.521658,0.54,35.2676,-88.2926
2008,KENTUCKY,Tornado,24.0,3.0,21300000.0,22.521658,0.54,37.1591,-87.2314
2008,OHIO,Winter Storm,0.0,0.0,750000000.0,22.521658,0.54,39.23,-82.95
2008,MISSISSIPPI,Tornado,20.0,0.0,40000000.0,22.521658,0.54,32.4001,-90.1981
2008,ARKANSAS,Tornado,1.0,0.0,50000000.0,22.521658,0.54,34.7481,-92.3774
2008,MISSISSIPPI,Tornado,14.0,0.0,35000000.0,22.521658,0.54,34.4071,-89.5288
2008,ARKANSAS,Tornado,5.0,2.0,14500000.0,22.521658,0.54,35.2835,-92.8538
2008,ARKANSAS,Tornado,15.0,0.0,30000000.0,22.521658,0.54,36.1544,-91.6802
2008,ARKANSAS,Tornado,77.0,3.0,22750000.0,22.521658,0.54,35.4588,-92.6177
2008,TENNESSEE,Tornado,13.0,3.0,100000000.0,22.521658,0.54,34.9947,-89.9869
2008,TENNESSEE,Tornado,44.0,14.0,15100000.0,22.521658,0.54,36.4646,-86.1815
2008,ARKANSAS,Flood,0.0,0.0,20500000.0,22.521658,0.54,35.7557,-91.6171
2008,ARKANSAS,Flood,0.0,0.0,15025000.0,22.521658,0.54,36.3417,-91.4986
2008,TEXAS,Hail,0.0,0.0,120000000.0,22.521658,0.54,33.46,-94.07
2008,ARKANSAS,Flash Flood,0.0,0.0,15000000.0,22.521658,0.54,35.0644,-94.0483
2008,ARKANSAS,Hail,0.0,0.0,85000000.0,22.521658,0.54,33.4909,-93.9309
2008,IOWA,Flood,0.0,0.0,50100000.0,22.521658,0.54,41.8498,-93.9994
2008,IOWA,Flood,0.0,0.0,250100000.0,22.521658,0.54,42.1086,-93.0539
2008,OHIO,High Wind,1.0,0.0,23700000.0,22.521658,0.54,39.23,-82.95
2008,GEORGIA,Tornado,30.0,1.0,25000000.0,22.521658,0.54,33.765,-84.43
2008,ILLINOIS,Flood,0.0,0.0,16800000.0,22.521658,0.54,37.83,-88.62
2008,ARKANSAS,Tornado,12.0,0.0,32000000.0,22.521658,0.54,35.4864,-92.2497
2008,WASHINGTON,Frost/Freeze,0.0,0.0,105000000.0,22.521658,0.54,48.27,-121.8526
2008,VIRGINIA,Tornado,200.0,0.0,30000000.0,22.521658,0.54,36.7102,-76.6872
2008,INDIANA,Tornado,3.0,0.0,23000000.0,22.521658,0.54,39.3447,-86.0862
2008,TEXAS,Thunderstorm Wind,0.0,0.0,50000000.0,22.521658,0.54,30.27,-97.74
2008,NEW YORK,Frost/Freeze,0.0,0.0,16700000.0,22.521658,0.54,40.6414,-74.2
2008,GEORGIA,Tornado,6.0,0.0,15000000.0,22.521658,0.54,32.71,-82.85
2008,MISSOURI,Tornado,200.0,14.0,35000000.0,22.521658,0.54,36.9278,-94.6186
2008,CALIFORNIA,High Wind,1.0,1.0,37110000.0,22.521658,0.54,34.4421,-122.88333
2008,FLORIDA,Wildfire,3.0,0.0,16000000.0,22.521658,0.54,28.9588,-81.5871
2008,MINNESOTA,Tornado,18.0,2.0,25000000.0,22.521658,0.54,45.179,-93.02
2008,INDIANA,Tornado,18.0,0.0,29000000.0,22.521658,0.54,39.8333,-86.0098
2008,GEORGIA,Tornado,9.0,0.0,12500000.0,22.521658,0.54,31.41,-81.46
2008,MISSOURI,Flood,0.0,0.0,20400000.0,22.521658,0.54,39.9288,-91.477
2008,ARKANSAS,Tornado,9.0,0.0,75000000.0,22.521658,0.54,34.4869,-91.5949
2008,OKLAHOMA,Tornado,150.0,6.0,15000000.0,22.521658,0.54,36.9924,-95.0345
2008,WISCONSIN,Flash Flood,0.0,0.0,55660000.0,22.521658,0.54,43.2988,-89.6503
2008,WISCONSIN,Flash Flood,0.0,0.0,63990000.0,22.521658,0.54,42.9095,-88.3721
2008,WISCONSIN,Flash Flood,0.0,0.0,37400000.0,22.521658,0.54,43.5902,-89.7659
2008,WISCONSIN,Flash Flood,0.0,0.0,77985500.0,22.521658,0.54,43.17,-87.97
2008,WISCONSIN,Flash Flood,0.0,0.0,78140000.0,22.521658,0.54,43.07,-89.41
2008,WISCONSIN,Flash Flood,0.0,0.0,20200000.0,22.521658,0.54,44.096,-87.6517
2008,WISCONSIN,Flash Flood,0.0,0.0,137220000.0,22.521658,0.54,43.08,-88.9
2008,WISCONSIN,Flash Flood,0.0,0.0,17001350.0,22.521658,0.54,43.83,-88.83
2008,WISCONSIN,Flash Flood,0.0,0.0,21320000.0,22.521658,0.54,42.58,-89.82
2008,PENNSYLVANIA,Excessive Heat,1.0,18.0,0.0,22.521658,0.54,41.18,-80.52
2008,WISCONSIN,Flash Flood,0.0,0.0,13640000.0,22.521658,0.54,43.83,-88.83
2008,WISCONSIN,Flash Flood,0.0,0.0,23100000.0,22.521658,0.54,44.039,-88.5701
2008,OKLAHOMA,Thunderstorm Wind,1.0,0.0,750000000.0,22.521658,0.54,34.64,-99.33
2008,NEBRASKA,Thunderstorm Wind,0.0,0.0,53000000.0,22.521658,0.54,41.3776,-96.428
2008,IOWA,Flood,0.0,0.0,24700000.0,22.521658,0.54,42.6461,-91.6095
2008,TEXAS,Thunderstorm Wind,6.0,0.0,17000000.0,22.521658,0.54,34.4347,-100.163
2008,INDIANA,Flood,0.0,0.0,18000000.0,22.521658,0.54,38.67,-86.78
2008,INDIANA,Flood,0.0,0.0,18000000.0,22.521658,0.54,38.6978,-87.3001
2008,INDIANA,Flood,0.0,0.0,80000000.0,22.521658,0.54,39.03,-86.97
2008,INDIANA,Flood,0.0,0.0,50000000.0,22.521658,0.54,38.8015,-87.2098
2008,INDIANA,Flood,0.0,0.0,180000000.0,22.521658,0.54,39.5085,-86.4133
2008,INDIANA,Flood,0.0,0.0,110000000.0,22.521658,0.54,39.2772,-86.7695
2008,INDIANA,Flash Flood,0.0,0.0,100020000.0,22.521658,0.54,39.2033,-85.8966
2008,INDIANA,Flood,0.0,0.0,20000000.0,22.521658,0.54,38.68,-87.52
2008,INDIANA,Flood,0.0,0.0,90000000.0,22.521658,0.54,39.3858,-87.0086
2008,NEW YORK,Hail,0.0,0.0,16600000.000000002,22.521658,0.54,41.83,-73.97
2008,INDIANA,Flood,0.0,0.0,300000000.0,22.521658,0.54,39.1588,-85.8856
2008,INDIANA,Flood,0.0,0.0,100000000.0,22.521658,0.54,39.47,-87.4
2008,INDIANA,Flood,0.0,0.0,60000000.0,22.521658,0.54,38.9247,-85.9358
2008,INDIANA,Flash Flood,0.0,0.0,180000000.0,22.521658,0.54,39.3364,-86.1411
2008,MISSOURI,Flood,0.0,0.0,12500000.0,22.521658,0.54,38.935,-90.6798
2008,INDIANA,Flood,0.0,0.0,30000000.0,22.521658,0.54,39.0211,-87.5452
2008,INDIANA,Flood,0.0,0.0,30000000.0,22.521658,0.54,38.77,-86.4
2008,ILLINOIS,Flood,0.0,0.0,18000000.0,22.521658,0.54,39.7307,-91.3664
2008,ARIZONA,Thunderstorm Wind,0.0,0.0,20000000.0,22.521658,0.54,33.48,-112.05
2008,NEW MEXICO,Flood,0.0,1.0,25000000.0,22.521658,0.54,33.3057,-105.6541
2008,NEW YORK,Flash Flood,0.0,0.0,15000000.0,22.521658,0.54,42.0864,-75.0147
2008,OHIO,High Wind,2.0,0.0,25000000.0,22.521658,0.54,39.23,-82.95
2008,OHIO,High Wind,1.0,1.0,15500000.0,22.521658,0.54,39.23,-82.95
2008,ILLINOIS,Flash Flood,0.0,1.0,35000000.0,22.521658,0.54,41.7228,-87.5272
2008,ILLINOIS,Flash Flood,0.0,0.0,20000000.0,22.521658,0.54,41.7228,-87.5272
2008,FLORIDA,Flood,0.0,0.0,87000000.0,22.521658,0.54,27.5546,-80.3073
2008,FLORIDA,Tropical Storm,0.0,0.0,35000000.0,22.521658,0.54,28.9588,-81.5871
2008,COLORADO,Tornado,78.0,1.0,147000000.0,22.521658,0.54,40.2323,-104.7539
2008,INDIANA,Flood,0.0,0.0,15000000.0,22.521658,0.54,41.584,-87.5257
2008,LOUISIANA,Tropical Storm,0.0,0.0,31000000.0,22.521658,0.54,30.999,-93.5692
2008,LOUISIANA,Tropical Storm,0.0,0.0,32000000.0,22.521658,0.54,30.999,-93.5692
2008,OHIO,High Wind,0.0,0.0,20000000.0,22.521658,0.54,39.23,-82.95
2008,LOUISIANA,Hurricane (Typhoon),0.0,0.0,45000000.0,22.521658,0.54,30.999,-93.5692
2008,LOUISIANA,Tropical Storm,0.0,0.0,30100000.0,22.521658,0.54,30.999,-93.5692
2008,LOUISIANA,Tropical Storm,0.0,0.0,60000000.0,22.521658,0.54,30.999,-93.5692
2008,PUERTO RICO,Flash Flood,0.0,0.0,20000000.0,22.521658,0.54,18.041,-65.8687
2008,OHIO,Hail,0.0,0.0,25500000.0,22.521658,0.54,40.8009,-81.4691
2008,KENTUCKY,High Wind,0.0,0.0,18200000.0,22.521658,0.54,36.666,-88.816
2008,TEXAS,Flood,0.0,0.0,37542750.0,22.521658,0.54,26.07,-97.2
2008,OHIO,High Wind,0.0,1.0,16500000.0,22.521658,0.54,39.23,-82.95
2008,KENTUCKY,High Wind,0.0,0.0,12900000.0,22.521658,0.54,36.666,-88.816
2008,OHIO,High Wind,0.0,0.0,128700000.0,22.521658,0.54,39.23,-82.95
2008,MISSOURI,High Wind,1.0,0.0,13500000.0,22.521658,0.54,36.62,-94.6186
2008,TEXAS,Tropical Storm,0.0,0.0,52500000.0,22.521658,0.54,33.58333,-101.85
2008,OHIO,High Wind,0.0,0.0,63700000.0,22.521658,0.54,39.23,-82.95
2008,OHIO,High Wind,0.0,0.0,18400000.0,22.521658,0.54,39.23,-82.95
2008,OHIO,High Wind,0.0,0.0,41700000.0,22.521658,0.54,39.23,-82.95
2008,OHIO,High Wind,0.0,1.0,96600000.0,22.521658,0.54,39.23,-82.95
2008,OHIO,High Wind,1.0,1.0,18400000.0,22.521658,0.54,39.23,-82.95
2008,OHIO,High Wind,0.0,0.0,17900000.0,22.521658,0.54,39.23,-82.95
2008,OHIO,High Wind,0.0,0.0,16700000.0,22.521658,0.54,39.23,-82.95
2008,TEXAS,Flash Flood,0.0,0.0,37542750.0,22.521658,0.54,26.07,-97.2
2008,TEXAS,Flash Flood,0.0,0.0,50014250.0,22.521658,0.54,26.35,-97.8
2008,KENTUCKY,High Wind,17.0,0.0,13300000.0,22.521658,0.54,36.666,-88.816
2008,KENTUCKY,High Wind,0.0,0.0,14700000.0,22.521658,0.54,36.666,-88.816
2008,TEXAS,Tropical Storm,0.0,0.0,189400000.0,22.521658,0.54,33.58333,-101.85
2008,TEXAS,Tropical Storm,0.0,0.0,420000000.0,22.521658,0.54,33.58333,-101.85
2008,TEXAS,Hurricane (Typhoon),2.0,0.0,367500000.0,22.521658,0.54,33.58333,-101.85
2008,TEXAS,Flash Flood,0.0,0.0,25000000.0,22.521658,0.54,34.09,-98.56
2008,MISSOURI,High Wind,0.0,0.0,13400000.0,22.521658,0.54,36.62,-94.6186
2008,TEXAS,Flood,0.0,0.0,50014250.0,22.521658,0.54,26.35,-97.8
2008,TEXAS,Flood,0.0,0.0,100028500.0,22.521658,0.54,26.3307,-97.9358
2008,TEXAS,Hurricane (Typhoon),2.0,0.0,20600000.0,22.521658,0.54,33.58333,-101.85
2008,KENTUCKY,High Wind,17.0,0.0,19000000.0,22.521658,0.54,36.666,-88.816
2008,KENTUCKY,High Wind,1.0,0.0,13000000.0,22.521658,0.54,36.666,-88.816
2008,KENTUCKY,High Wind,2.0,0.0,13100000.0,22.521658,0.54,36.666,-88.816
2008,TEXAS,Flash Flood,0.0,0.0,50010000.0,22.521658,0.54,26.72,-98.52
2008,OHIO,High Wind,0.0,0.0,22600000.0,22.521658,0.54,39.23,-82.95
2008,TEXAS,Hurricane (Typhoon),0.0,0.0,30000000.0,22.521658,0.54,33.58333,-101.85
2008,LOUISIANA,Hurricane (Typhoon),0.0,0.0,180000000.0,22.521658,0.54,30.999,-93.5692
2008,LOUISIANA,Storm Surge/Tide,0.0,0.0,75000000.0,22.521658,0.54,30.999,-93.5692
2008,TEXAS,Hurricane (Typhoon),8.0,3.0,400000000.0,22.521658,0.54,33.58333,-101.85
2008,LOUISIANA,Flash Flood,0.0,0.0,15000000.0,22.521658,0.54,31.29,-92.46
2008,LOUISIANA,Hurricane (Typhoon),0.0,0.0,75000000.0,22.521658,0.54,30.999,-93.5692
2008,FLORIDA,Tropical Storm,0.0,0.0,12500000.0,22.521658,0.54,28.9588,-81.5871
2008,TEXAS,Storm Surge/Tide,0.0,1.0,500000000.0,22.521658,0.54,33.58333,-101.85
2008,TEXAS,Hurricane (Typhoon),0.0,1.0,20000000.0,22.521658,0.54,33.58333,-101.85
2008,TEXAS,Hurricane (Typhoon),0.0,0.0,100000000.0,22.521658,0.54,33.58333,-101.85
2008,LOUISIANA,Hurricane (Typhoon),0.0,0.0,130000000.0,22.521658,0.54,30.999,-93.5692
2008,LOUISIANA,Hurricane (Typhoon),0.0,1.0,105000000.0,22.521658,0.54,30.999,-93.5692
2008,TEXAS,Hurricane (Typhoon),1.0,0.0,15000000.0,22.521658,0.54,33.58333,-101.85
2008,LOUISIANA,Hurricane (Typhoon),0.0,0.0,15000000.0,22.521658,0.54,30.999,-93.5692
2008,LOUISIANA,Storm Surge/Tide,0.0,0.0,75000000.0,22.521658,0.54,30.999,-93.5692
2008,TEXAS,Storm Surge/Tide,0.0,0.0,500000000.0,22.521658,0.54,33.58333,-101.85
2008,TEXAS,Hurricane (Typhoon),0.0,0.0,100000000.0,22.521658,0.54,33.58333,-101.85
2008,LOUISIANA,Hurricane (Typhoon),0.0,1.0,65000000.0,22.521658,0.54,30.999,-93.5692
2008,LOUISIANA,Hurricane (Typhoon),0.0,0.0,20000000.0,22.521658,0.54,30.999,-93.5692
2008,TEXAS,Hurricane (Typhoon),0.0,0.0,53000000.0,22.521658,0.54,33.58333,-101.85
2008,TEXAS,Storm Surge/Tide,0.0,0.0,1000000000.0,22.521658,0.54,33.58333,-101.85
2008,LOUISIANA,Tropical Storm,0.0,0.0,32000000.0,22.521658,0.54,30.999,-93.5692
2008,TEXAS,Storm Surge/Tide,0.0,0.0,300000000.0,22.521658,0.54,33.58333,-101.85
2008,TEXAS,Flood,0.0,0.0,14000000.0,22.521658,0.54,29.28,-103.78
2008,TEXAS,Hurricane (Typhoon),0.0,0.0,75000000.0,22.521658,0.54,33.58333,-101.85
2008,TEXAS,Storm Surge/Tide,0.0,0.0,3000000000.0,22.521658,0.54,33.58333,-101.85
2008,LOUISIANA,Hurricane (Typhoon),0.0,0.0,105000000.0,22.521658,0.54,30.999,-93.5692
2008,LOUISIANA,Storm Surge/Tide,0.0,0.0,87500000.0,22.521658,0.54,30.999,-93.5692
2008,TEXAS,Hurricane (Typhoon),2400.0,9.0,2000000000.0,22.521658,0.54,33.58333,-101.85
2008,LOUISIANA,Hurricane (Typhoon),0.0,0.0,45000000.0,22.521658,0.54,30.999,-93.5692
2008,TEXAS,Hurricane (Typhoon),0.0,0.0,70000000.0,22.521658,0.54,33.58333,-101.85
2008,TEXAS,Hurricane (Typhoon),0.0,0.0,220000000.0,22.521658,0.54,33.58333,-101.85
2008,LOUISIANA,Tropical Storm,0.0,0.0,60000000.0,22.521658,0.54,30.999,-93.5692
2008,LOUISIANA,Storm Surge/Tide,0.0,0.0,150000000.0,22.521658,0.54,30.999,-93.5692
2008,LOUISIANA,Tropical Storm,0.0,0.0,31000000.0,22.521658,0.54,30.999,-93.5692
2008,TEXAS,Hurricane (Typhoon),0.0,0.0,100000000.0,22.521658,0.54,33.58333,-101.85
2008,TEXAS,Hurricane (Typhoon),0.0,1.0,700000000.0,22.521658,0.54,33.58333,-101.85
2008,LOUISIANA,Hurricane (Typhoon),0.0,2.0,37700000.0,22.521658,0.54,30.999,-93.5692
2008,LOUISIANA,Storm Surge/Tide,0.0,0.0,75000000.0,22.521658,0.54,30.999,-93.5692
2008,LOUISIANA,Storm Surge/Tide,0.0,0.0,100000000.0,22.521658,0.54,30.999,-93.5692
2008,TEXAS,Hurricane (Typhoon),0.0,2.0,500000000.0,22.521658,0.54,33.58333,-101.85
2008,TEXAS,Hurricane (Typhoon),0.0,0.0,45000000.0,22.521658,0.54,33.58333,-101.85
2008,LOUISIANA,Hurricane (Typhoon),0.0,0.0,125000000.0,22.521658,0.54,30.999,-93.5692
2008,MISSISSIPPI,Thunderstorm Wind,0.0,0.0,60000000.0,22.521658,0.54,32.3736,-90.2534
2008,ARKANSAS,Tornado,7.0,1.0,29000000.0,22.521658,0.54,35.713,-92.2759
2008,KANSAS,Tornado,0.0,0.0,66000000.0,22.521658,0.54,39.1314,-96.7141
2008,KANSAS,Tornado,3.0,1.0,20200000.0,22.521658,0.54,38.9119,-97.1283
1978,MISSISSIPPI,Tornado,0.0,0.0,25000000.0,26.933136,0.07,34.32,-90.42
1978,MISSISSIPPI,Tornado,0.0,0.0,25000000.0,26.933136,0.07,34.32,-90.22
1978,MINNESOTA,Tornado,35.0,3.0,25000000.0,26.933136,0.07,47.33,-96.35
1978,NEBRASKA,Tornado,1.0,0.0,25000000.0,26.933136,0.07,40.87,-98.27
1978,NEBRASKA,Tornado,0.0,0.0,25000000.0,26.933136,0.07,41.08,-97.83
1978,KANSAS,Tornado,3.0,16.0,250000.0,26.933136,0.07,38.68,-95.65
1978,MISSISSIPPI,Tornado,0.0,0.0,25000000.0,26.933136,0.07,34.32,-90.52
1978,MISSISSIPPI,Tornado,2.0,0.0,25000000.0,26.933136,0.07,31.95,-91.18
1978,LOUISIANA,Tornado,266.0,2.0,250000000.0,26.933136,0.07,32.5,-93.75
1976,MICHIGAN,Tornado,55.0,1.0,25000000.0,26.623804,-0.1,42.52,-83.42
1976,MISSISSIPPI,Tornado,177.0,3.0,25000000.0,26.623804,-0.1,32.58,-90.22
1976,ARKANSAS,Tornado,64.0,5.0,25000000.0,26.623804,-0.1,34.9,-92.1
1976,IOWA,Tornado,9.0,0.0,25000000.0,26.623804,-0.1,41.93,-93.87
2007,TEXAS,Flash Flood,0.0,2.0,15000000.0,23.27731,0.66,29.25,-98.33
2007,MICHIGAN,Tornado,5.0,0.0,40000000.0,23.27731,0.66,42.59,-84.83
2007,CALIFORNIA,Wildfire,0.0,0.0,50000000.0,23.27731,0.66,34.4421,-122.88333
2007,CALIFORNIA,High Wind,0.0,0.0,35000000.0,23.27731,0.66,34.4421,-122.88333
2007,CALIFORNIA,Wildfire,40.0,2.0,321000000.0,23.27731,0.66,34.4421,-122.88333
2007,CALIFORNIA,Wildfire,61.0,8.0,75000000.0,23.27731,0.66,34.4421,-122.88333
2007,CALIFORNIA,Wildfire,5.0,0.0,165700000.0,23.27731,0.66,34.4421,-122.88333
2007,CALIFORNIA,Wildfire,9.0,0.0,65000000.0,23.27731,0.66,34.4421,-122.88333
2007,CALIFORNIA,Wildfire,1.0,0.0,50000000.0,23.27731,0.66,34.4421,-122.88333
2007,CALIFORNIA,Wildfire,0.0,0.0,50000000.0,23.27731,0.66,34.4421,-122.88333
2007,GEORGIA,Drought,0.0,0.0,344000000.0,23.27731,0.66,33.55,-84.83
2007,MISSOURI,Flood,0.0,0.0,500005000.0,23.27731,0.66,38.5946,-93.9777
2007,TEXAS,Winter Weather,137.0,1.0,1200000.0,23.27731,0.66,33.58333,-101.85
2007,KANSAS,Flood,0.0,0.0,17000000.0,23.27731,0.66,38.5632,-95.0723
2007,KANSAS,Ice Storm,0.0,0.0,15000000.0,23.27731,0.66,37.7,-99.3826
2007,KANSAS,Ice Storm,0.0,0.0,18200000.0,23.27731,0.66,37.7,-99.3826
